idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
0,775.1,0.071,0.631,5.35,11.86,-0.208,0.1369,0.1848,,0
1,553.3,-1.33,0.45,7.2,8.46,-0.0004,0.0976,0.4978,,1
2,808.2,1.011,0.374,-3.01,7.03,0.1659,0.0811,0.4738,,1
3,566.6,-0.387,0.168,14.93,3.16,-0.0433,0.0364,0.8572,,1
4,168.9,0.668,0.45,5.36,8.46,-0.1705,0.0976,0.4306,,1
5,563.1,-0.486,0.132,3.35,2.49,-0.1204,0.0287,0.9106,,1
6,582.8,-0.278,0.358,0.64,6.74,-0.1957,0.0777,0.5602,,1
7,573.0,-0.561,0.275,3.38,5.17,-0.1266,0.0596,0.7129,,1
8,801.8,0.413,0.176,1.49,3.31,-0.1327,0.0382,0.8383,,1
9,157.2,1.015,0.48,3.14,9.03,-0.1195,0.1041,0.278,,0
10,830.8,0.077,0.347,30.17,6.52,-0.0317,0.0752,0.5632,,1
11,556.7,-0.498,0.13,1.6,2.44,-0.1145,0.0282,0.9129,,1
12,546.9,-0.464,0.572,-3.4,10.76,-0.1547,0.1241,0.5506,,1
13,569.6,-0.56,0.14,5.13,2.63,-0.1377,0.0303,0.9017,,1
14,579.4,-0.424,0.195,7.92,3.66,-0.1494,0.0422,0.826,,1
15,560.3,-0.317,0.352,-0.43,6.62,-0.1273,0.0764,0.6398,,1
16,589.2,-0.855,0.309,-2.1,5.81,-0.1859,0.067,0.6053,,1
17,550.4,-0.301,0.365,1.97,6.86,-0.0503,0.0792,0.4571,,1
18,145.9,1.812,0.426,-24.39,8.02,-0.3288,0.0925,0.4386,,1
19,811.1,-0.101,0.121,10.47,2.28,-0.0855,0.0263,0.921,,1
20,817.4,-0.07,0.147,10.02,2.76,-0.1182,0.0318,0.8852,,1
21,125.9,1.141,0.571,-17.88,10.75,-0.2032,0.124,0.6391,,1
22,807.6,-0.072,0.128,11.76,2.41,-0.1688,0.0278,0.9129,,1
23,417.3,0.155,0.441,-5.09,8.29,0.2571,0.0956,0.351,,1
24,551.7,0.42,0.228,4.5,4.29,-0.0107,0.0495,0.7712,,1
25,828.6,-0.517,0.388,-1.09,7.3,0.023,0.0842,0.5658,,1
26,801.2,-0.08,0.126,9.37,2.37,-0.1467,0.0273,0.9155,,1
27,548.9,0.279,0.114,13.2,2.15,-0.1113,0.0248,0.9348,,1
28,545.3,0.706,0.287,7.44,5.4,0.0643,0.0622,0.6325,,1
29,539.0,0.706,0.287,7.44,5.4,0.0643,0.0623,0.6323,,1
30,540.5,-1.171,0.538,9.51,10.12,-0.1467,0.1168,0.5149,,1
31,135.7,-0.135,0.158,-15.6,2.98,-0.2734,0.0343,0.8961,,1
32,797.7,-0.105,0.22,10.89,4.14,-0.1896,0.0478,0.788,,1
33,151.3,-0.927,0.192,-11.39,3.62,-0.3633,0.0417,0.8297,,1
34,804.7,-0.147,0.119,9.37,2.24,-0.0846,0.0258,0.9241,,1
35,552.0,-0.243,0.122,9.36,2.3,-0.1598,0.0265,0.9242,,1
36,558.7,0.057,0.128,11.39,2.41,-0.1161,0.0278,0.9202,,1
37,132.3,1.256,0.545,-19.69,10.24,-0.2447,0.1182,0.2687,,0
38,729.9,-0.629,0.402,-14.85,7.57,-0.2445,0.0873,0.6575,,1
39,397.7,-0.098,0.243,-11.9,4.56,0.0735,0.0526,0.8411,,1
40,814.6,-0.226,0.3,16.26,5.65,-0.1504,0.0652,0.6061,,1
41,750.6,-0.052,0.592,19.27,11.13,-0.0758,0.1284,0.3481,,0
42,723.5,-0.214,0.421,-2.7,7.91,0.0407,0.0913,0.6761,,1
43,818.7,0.447,0.389,4.7,7.32,-0.1355,0.0845,0.7108,,1
44,794.8,1.689,0.427,15.01,8.03,-0.1585,0.0926,0.4875,,1
45,743.3,0.03,0.228,13.01,4.28,0.1748,0.0494,0.7584,,1
46,404.7,-0.193,0.233,-15.23,4.38,0.054,0.0506,0.8511,,1
47,163.4,-1.041,0.293,-7.73,5.52,-0.3949,0.0636,0.6869,,1
48,407.5,0.728,0.168,-9.51,3.16,0.087,0.0365,0.8623,,1
49,808.9,0.645,0.397,17.51,7.46,-0.0556,0.086,0.5621,,1
50,733.4,0.487,0.464,10.27,8.72,0.1806,0.1006,0.4019,,1
51,791.3,0.049,0.156,6.33,2.94,-0.1973,0.0339,0.8722,,1
52,68.4,-0.093,0.534,-26.65,10.05,-0.3523,0.1159,0.2283,,0
53,532.5,0.364,0.148,7.08,2.79,-0.0659,0.0322,0.8855,,1
54,591.7,-0.172,0.111,-10.96,2.08,-0.2969,0.024,0.9345,,1
55,145.6,-0.876,0.454,-9.42,8.54,-0.1129,0.0985,0.331,,0
56,142.1,0.18,0.234,-16.01,4.4,-0.1789,0.0507,0.7821,,1
57,555.2,0.273,0.117,12.36,2.21,-0.122,0.0254,0.933,,1
58,739.8,0.001,0.38,3.42,7.15,-0.1137,0.0824,0.5503,,1
59,427.1,0.229,0.231,-3.17,4.34,0.1435,0.05,0.8119,,1
60,557.1,-0.216,0.276,4.83,5.19,-0.0594,0.0599,0.8434,,1
61,736.3,-0.124,0.353,-7.15,6.65,-0.2873,0.0767,0.6483,,1
62,545.7,-1.218,0.336,12.52,6.33,-0.2435,0.073,0.6174,,1
63,538.2,-1.337,0.257,3.84,4.84,-0.2277,0.0558,0.687,,1
64,542.3,0.239,0.12,10.55,2.25,-0.0947,0.026,0.9281,,1
65,395.2,0.215,0.392,-25.17,7.37,-0.0893,0.0851,0.7118,,1
66,744.3,-0.137,0.251,-5.83,4.71,-0.2721,0.0544,0.879,,1
67,822.2,-0.732,0.471,0.68,8.87,0.1165,0.1023,0.5416,,1
68,746.1,0.265,0.339,6.83,6.37,-0.0403,0.0735,0.6297,,1
69,820.9,-0.28,0.153,16.47,2.88,-0.1225,0.0332,0.8818,,1
70,474.9,-0.549,0.144,10.29,2.71,-0.1535,0.0312,0.914,,1
71,97.5,-0.271,0.413,7.02,7.76,0.0827,0.0895,0.4751,,1
72,575.0,-0.668,0.209,17.38,3.94,-0.1152,0.0454,0.7849,,1
73,146.0,2.121,0.601,-18.4,11.31,-0.1893,0.1304,0.3763,,1
74,431.1,-0.177,0.216,3.27,4.06,0.138,0.0469,0.8058,,1
75,608.3,-0.085,0.116,-7.95,2.17,-0.2784,0.0251,0.9316,,1
76,734.4,-0.408,0.117,-1.18,2.21,-0.1886,0.0254,0.9257,,1
77,559.8,-0.444,0.366,-4.34,6.88,0.0602,0.0794,0.5924,,1
78,152.0,0.007,0.259,-16.92,4.87,-0.2847,0.0562,0.7049,,1
79,555.0,-0.065,0.131,10.55,2.47,-0.1211,0.0285,0.9179,,1
80,568.4,0.749,0.255,12.36,4.8,-0.3221,0.0554,0.7327,,1
81,799.0,0.787,0.338,15.02,6.36,0.0131,0.0734,0.7604,,1
82,139.5,-0.841,0.252,-15.61,4.75,-0.3916,0.0547,0.7087,,1
83,441.2,0.426,0.421,0.48,7.91,-0.2079,0.0912,0.5605,,1
84,414.2,0.74,0.139,-13.38,2.61,0.0711,0.0301,0.9027,,1
85,547.6,0.001,0.124,8.07,2.33,-0.0806,0.0269,0.9238,,1
86,749.6,-0.271,0.146,17.92,2.75,0.1147,0.0317,0.8864,,1
87,785.0,-0.024,0.13,2.3,2.45,-0.1602,0.0283,0.9097,,1
88,560.9,-0.161,0.134,10.16,2.52,-0.1558,0.0291,0.917,,1
89,565.1,0.632,0.199,10.47,3.75,-0.0832,0.0432,0.8446,,1
90,584.8,-0.195,0.12,-7.26,2.25,-0.3175,0.026,0.9236,,1
91,65.9,0.521,0.501,-31.04,9.43,-0.2742,0.1088,0.3334,,0
92,91.1,-0.612,0.433,17.96,8.14,0.0873,0.0939,0.3667,,1
93,724.5,-0.178,0.2,-1.24,3.75,-0.129,0.0433,0.7995,,1
94,778.6,0.368,0.203,-4.43,3.82,-0.156,0.0441,0.8242,,1
95,768.7,-0.462,0.264,18.86,4.96,0.0036,0.0572,0.7093,,1
96,158.5,0.082,0.404,-1.6,7.6,-0.2734,0.0876,0.4612,,1
97,453.0,0.111,0.43,4.59,8.09,-0.0999,0.0933,0.5571,,1
98,798.3,-0.064,0.139,1.8,2.62,-0.1073,0.0302,0.9008,,1
99,788.5,-0.042,0.124,-0.41,2.33,-0.0705,0.0269,0.9178,,1
100,388.1,0.471,0.412,-17.21,7.75,-0.1012,0.0894,0.7191,,1
101,466.9,-0.209,0.12,-2.92,2.25,-0.0372,0.0259,0.9235,,1
102,412.0,-0.395,0.384,-20.25,7.23,-0.0334,0.0834,0.4506,,1
103,564.4,-0.287,0.126,9.04,2.38,-0.0848,0.0274,0.92,,1
104,129.4,-0.097,0.152,-15.82,2.86,-0.2823,0.0329,0.9007,,1
105,496.5,-0.495,0.303,-10.26,5.71,-0.288,0.0658,0.6797,,1
106,717.2,-0.901,0.461,13.06,8.68,0.1508,0.1001,0.6846,,1
107,139.2,0.076,0.338,-13.94,6.37,-0.1636,0.0734,0.598,,1
108,119.5,0.222,0.577,-25.71,10.85,-0.2933,0.1251,0.1959,,0
109,740.8,-0.384,0.128,-1.83,2.4,-0.2052,0.0277,0.9125,,1
110,506.4,0.195,0.185,1.82,3.47,-0.1393,0.0401,0.8547,,1
111,789.1,1.078,0.363,1.31,6.83,-0.3263,0.0788,0.5041,,1
112,550.2,0.178,0.278,-3.87,5.23,-0.0364,0.0604,0.7125,,1
113,446.6,-1.57,0.596,-7.96,11.21,-0.0298,0.1294,0.2966,,0
114,730.9,0.2,0.124,-0.06,2.34,-0.156,0.027,0.9175,,1
115,550.4,-0.323,0.157,4.27,2.94,-0.1939,0.034,0.8779,,1
116,779.3,0.203,0.455,14.79,8.56,-0.0437,0.0987,0.595,,1
117,484.8,-0.737,0.135,20.03,2.55,-0.0396,0.0294,0.9143,,1
118,490.1,-1.268,0.3,12.63,5.65,-0.3368,0.0652,0.6129,,1
119,835.0,0.167,0.373,17.0,7.01,0.1398,0.0809,0.609,,1
120,107.3,0.61,0.307,-0.54,5.78,-0.0493,0.0667,0.7721,,1
121,101.0,0.668,0.321,-1.59,6.04,-0.0525,0.0696,0.7459,,1
122,769.4,-0.436,0.378,8.56,7.12,0.0539,0.0821,0.5101,,1
123,163.7,0.765,0.652,-8.86,12.27,-0.3751,0.1416,0.3139,,0
124,756.0,-0.597,0.225,9.57,4.24,-0.0546,0.0489,0.8116,,1
125,558.1,0.622,0.435,-9.52,8.18,-0.1995,0.0944,0.3371,,0
126,576.3,-0.157,0.175,-4.78,3.3,-0.1722,0.038,0.8586,,1
127,468.6,-0.677,0.328,16.53,6.17,-0.0681,0.0712,0.563,,1
128,69.4,-0.307,0.323,-24.58,6.07,-0.1659,0.07,0.6053,,1
129,781.5,0.575,0.19,2.08,3.58,0.0959,0.0413,0.8206,,1
130,727.0,0.417,0.336,6.14,6.32,0.0217,0.0729,0.834,,1
131,133.7,1.616,0.557,-15.16,10.47,-0.187,0.1208,0.3438,,0
132,595.7,-0.483,0.138,2.08,2.59,-0.0733,0.0299,0.9012,,1
133,728.1,-0.423,0.122,-1.64,2.29,-0.2107,0.0264,0.9205,,1
134,113.7,0.737,0.316,-1.01,5.95,-0.0415,0.0687,0.7652,,1
135,825.1,0.474,0.534,13.62,10.04,-0.3117,0.1159,0.3126,,0
136,66.2,0.155,0.28,-18.7,5.27,-0.2628,0.0608,0.6687,,1
137,436.8,-0.438,0.146,0.98,2.75,-0.1339,0.0317,0.9114,,1
138,500.0,0.259,0.197,3.82,3.71,-0.1506,0.0427,0.8655,,1
139,737.9,-0.902,0.608,2.98,11.43,-0.2015,0.1319,0.1253,,0
140,812.4,0.891,0.425,11.74,8.0,0.166,0.0923,0.6051,,1
141,818.1,-0.065,0.126,24.67,2.36,-0.0085,0.0273,0.9167,,1
142,718.2,-0.23,0.125,-1.66,2.36,-0.1644,0.0272,0.9156,,1
143,598.9,0.182,0.514,-13.6,9.67,-0.2708,0.1115,0.2422,,0
144,815.2,0.494,0.426,21.18,8.01,0.0133,0.0925,0.6702,,1
145,255.0,0.311,0.569,-2.4,10.69,0.1212,0.1234,0.2667,,0
146,802.5,0.763,0.416,-2.39,7.83,-0.0832,0.0903,0.5621,,1
147,54.8,-0.367,0.173,-19.66,3.26,-0.2759,0.0376,0.8743,,1
148,74.9,0.142,0.62,12.35,11.65,-0.0006,0.1344,0.4244,,1
149,544.1,0.942,0.753,-17.9,14.16,-0.1915,0.1634,0.2243,,0
150,460.5,-0.291,0.12,-3.23,2.25,-0.0782,0.026,0.9232,,1
151,71.4,0.242,0.311,0.86,5.86,0.2046,0.0675,0.8465,,1
152,759.5,-0.15,0.184,20.6,3.46,0.1509,0.0399,0.8334,,1
153,47.4,-0.492,0.34,18.4,6.39,-0.0564,0.0737,0.6002,,1
154,757.0,-0.263,0.375,9.86,7.06,-0.2458,0.0815,0.5369,,1
155,41.7,0.723,0.559,-12.95,10.51,-0.0678,0.1212,0.4101,,1
156,586.0,-0.03,0.208,30.9,3.92,0.3035,0.0452,0.8211,,1
157,155.5,-0.389,0.43,-5.31,8.08,-0.2758,0.0932,0.6199,,1
158,263.0,-0.122,0.234,-7.37,4.41,0.1515,0.0509,0.8332,,1
159,440.3,-0.885,0.201,30.04,3.78,-0.0321,0.0436,0.8125,,1
160,53.8,-0.047,0.201,16.56,3.77,0.2073,0.0435,0.8638,,1
161,535.4,-0.036,0.315,7.29,5.93,-0.067,0.0684,0.6548,,1
162,824.4,-0.048,0.131,26.0,2.47,-0.0305,0.0285,0.9081,,1
163,643.2,1.087,1.509,-71.99,28.39,0.3561,0.3275,0.2742,,0
164,63.7,-0.639,0.237,22.93,4.46,0.4169,0.0514,0.8071,,1
165,421.4,0.664,0.13,-15.0,2.45,0.054,0.0282,0.9132,,1
166,43.8,0.876,0.475,-8.64,8.93,0.1177,0.103,0.3679,,1
167,805.4,0.827,0.479,15.68,9.02,-0.2464,0.104,0.4574,,1
168,653.1,1.288,1.543,-80.1,29.03,0.3525,0.3348,0.2365,,0
169,765.9,-0.733,0.445,36.53,8.37,0.1491,0.0965,0.4607,,1
170,480.3,-1.049,0.495,0.77,9.32,-0.0122,0.1075,0.239,,0
171,838.5,0.222,0.402,17.17,7.57,-0.1091,0.0873,0.6835,,1
172,59.0,-0.611,0.207,-17.33,3.88,-0.216,0.0448,0.816,,1
173,785.6,0.29,0.302,2.86,5.68,0.279,0.0655,0.6903,,1
174,103.8,0.773,0.577,-21.5,10.86,0.0902,0.1253,0.0761,,0
175,619.1,-0.23,0.154,6.2,2.9,-0.0561,0.0335,0.881,,1
176,57.3,-0.475,0.279,28.56,5.25,0.4778,0.0605,0.7229,,1
177,57.8,-0.412,0.167,-19.98,3.15,-0.2811,0.0363,0.8773,,1
178,430.4,-0.334,0.14,0.4,2.64,-0.126,0.0304,0.9163,,1
179,391.2,0.38,0.292,-17.89,5.49,-0.0674,0.0633,0.6826,,1
180,815.9,-0.66,0.544,4.97,10.24,0.0778,0.1181,0.386,,1
181,65.0,0.277,0.312,-1.1,5.86,0.2204,0.0677,0.8486,,1
182,61.5,0.564,0.578,-2.27,10.88,0.2501,0.1255,0.3773,,1
183,245.4,0.221,0.321,-6.68,6.05,0.1968,0.0697,0.562,,1
184,792.6,0.747,0.33,10.07,6.21,0.0204,0.0716,0.7982,,1
185,135.1,0.579,0.566,-19.64,10.65,-0.2423,0.1228,0.118,,0
186,55.2,-0.213,0.182,-18.96,3.42,-0.2372,0.0394,0.864,,1
187,561.6,0.306,0.129,12.04,2.43,-0.1601,0.028,0.9197,,1
188,117.2,0.572,0.426,2.29,8.0,0.0046,0.0923,0.8005,,1
189,612.2,-0.201,0.154,5.29,2.9,-0.0421,0.0335,0.8794,,1
190,509.9,0.061,0.189,8.89,3.55,-0.2731,0.0409,0.8268,,1
191,528.8,-0.198,0.382,6.69,7.19,-0.1061,0.0829,0.4129,,1
192,512.7,0.134,0.129,1.92,2.42,-0.1416,0.028,0.9136,,1
193,473.4,-0.09,0.124,0.8,2.34,0.0073,0.027,0.9174,,1
194,44.3,-0.595,0.207,-7.68,3.9,-0.2617,0.045,0.7992,,1
195,253.6,-0.473,0.398,22.25,7.49,0.2365,0.0864,0.5277,,1
196,253.7,0.066,0.215,-6.04,4.04,0.1603,0.0466,0.8593,,1
197,823.8,0.082,0.18,10.8,3.38,-0.1378,0.039,0.8378,,1
198,775.7,-0.436,0.226,27.67,4.26,0.2321,0.0491,0.7737,,1
199,81.2,0.812,0.451,-2.08,8.48,-0.166,0.0978,0.4231,,1
200,133.4,0.928,0.465,6.38,8.74,0.1644,0.1008,0.5476,,1
201,55.1,0.866,0.554,-1.44,10.42,0.4297,0.1202,0.4716,,1
202,813.9,-0.324,0.155,12.62,2.91,-0.1381,0.0336,0.8776,,1
203,401.0,-0.576,0.446,2.4,8.39,0.1897,0.0968,0.2939,,0
204,127.1,0.967,0.414,3.03,7.78,0.1458,0.0898,0.8283,,1
205,123.6,0.23,0.447,1.87,8.4,-0.0186,0.0969,0.756,,1
206,827.3,0.617,0.406,16.04,7.65,-0.2848,0.0882,0.492,,1
207,420.5,-1.93,0.532,26.81,10.0,-0.1795,0.1154,0.3548,,1
208,804.1,0.194,0.27,5.32,5.08,-0.2782,0.0586,0.6919,,1
209,35.4,0.688,0.519,-12.23,9.75,-0.093,0.1125,0.4774,,1
210,48.9,-0.083,0.18,-2.64,3.39,-0.0679,0.0391,0.8616,,1
211,459.4,0.316,0.291,12.18,5.48,0.0281,0.0632,0.6186,,1
212,77.7,0.191,0.313,-3.71,5.89,0.1447,0.068,0.8186,,1
213,752.5,0.606,0.498,0.97,9.36,-0.1677,0.108,0.3141,,0
214,47.5,0.143,0.205,-16.36,3.86,-0.0727,0.0446,0.8256,,1
215,194.2,0.387,0.242,-5.71,4.56,-0.1428,0.0526,0.8197,,1
216,37.6,0.055,0.265,12.1,4.99,0.1812,0.0575,0.757,,1
217,753.2,-0.59,0.429,8.45,8.06,0.3131,0.093,0.3858,,1
218,602.7,-0.341,0.283,-1.07,5.33,-0.3443,0.0615,0.6915,,1
219,531.0,-0.815,0.184,11.22,3.46,-0.0897,0.0399,0.8603,,1
220,609.5,-0.412,0.221,-0.39,4.15,0.0198,0.0479,0.785,,1
221,571.4,-0.977,0.37,20.64,6.96,-0.017,0.0803,0.6404,,1
222,41.1,0.206,0.272,22.99,5.12,0.2262,0.0591,0.7032,,1
223,521.4,-0.031,0.31,-16.37,5.83,-0.2295,0.0672,0.6008,,1
224,491.2,-1.241,0.234,21.65,4.4,-0.2092,0.0508,0.7353,,1
225,782.8,0.365,0.573,-7.62,10.78,0.112,0.1243,0.4701,,1
226,581.3,-1.464,0.301,3.21,5.66,-0.0976,0.0653,0.6279,,1
227,133.5,0.004,0.246,-18.97,4.63,-0.2742,0.0534,0.7605,,1
228,571.4,-0.314,0.398,11.06,7.48,-0.183,0.0863,0.6952,,1
229,502.9,0.457,0.256,-15.1,4.82,-0.259,0.0556,0.7323,,1
230,609.1,-1.26,0.347,-11.9,6.52,-0.3212,0.0752,0.7676,,1
231,797.0,-0.255,0.836,-31.73,15.72,-0.1465,0.1814,0.3833,,1
232,627.0,1.291,1.521,-71.69,28.61,0.3096,0.3301,0.2191,,0
233,493.7,0.882,0.503,-3.06,9.46,-0.1618,0.1091,0.2202,,0
234,602.5,-0.216,0.381,29.61,7.17,0.1326,0.0827,0.5741,,1
235,110.8,0.952,0.435,-10.54,8.18,0.0342,0.0943,0.7083,,1
236,31.2,0.25,0.205,9.85,3.85,0.2461,0.0444,0.8267,,1
237,466.4,-0.933,0.26,36.04,4.9,0.1362,0.0565,0.7354,,1
238,51.6,0.447,0.401,-13.98,7.55,-0.0112,0.087,0.754,,1
239,638.0,0.543,0.44,9.68,8.27,0.2578,0.0954,0.3548,,1
240,703.8,-1.51,0.673,-2.51,12.65,-0.0693,0.1459,0.3909,,1
241,668.3,-0.402,0.322,-11.62,6.06,-0.2943,0.0699,0.6038,,1
242,492.8,-0.194,0.464,13.73,8.73,0.0854,0.1007,0.4496,,1
243,647.8,0.378,0.737,30.78,13.85,0.2178,0.1598,0.0546,,0
244,609.6,-0.797,0.48,2.54,9.03,-0.1679,0.1042,0.2673,,0
245,700.3,-0.255,0.591,-6.3,11.12,-0.0417,0.1283,0.2335,,0
246,350.8,-0.553,0.355,-22.84,6.68,-0.3145,0.0771,0.5911,,1
247,357.3,-0.678,0.287,0.2,5.39,0.1066,0.0622,0.7717,,1
248,447.0,-0.132,0.492,10.28,9.25,0.202,0.1067,0.3536,,1
249,139.8,0.587,0.454,10.04,8.54,0.1668,0.0985,0.718,,1
250,292.2,-0.239,0.493,28.47,9.27,0.1364,0.1069,0.2868,,0
251,113.2,0.261,0.627,-20.12,11.8,-0.3786,0.1361,0.0565,,0
252,67.8,0.473,0.422,-11.35,7.94,-0.1285,0.0916,0.7117,,1
253,710.8,-0.719,0.383,17.72,7.21,0.1538,0.0831,0.7441,,1
254,426.9,-0.586,0.345,29.22,6.5,-0.1416,0.0749,0.6306,,1
255,37.6,-0.072,0.448,-4.12,8.44,-0.024,0.0973,0.4417,,1
256,534.4,0.216,0.257,-11.75,4.84,-0.479,0.0558,0.8591,,1
257,457.1,0.243,0.253,-1.22,4.75,-0.1162,0.0548,0.9067,,1
258,402.7,-0.143,0.452,-21.75,8.49,-0.2821,0.098,0.4798,,1
259,575.9,-1.165,0.388,10.7,7.3,-0.061,0.0842,0.6653,,1
260,170.6,-0.32,0.643,-26.51,12.09,-0.0658,0.1395,0.4813,,1
261,470.5,-0.596,0.29,12.04,5.46,-0.0653,0.0629,0.7198,,1
262,123.2,0.022,0.173,-16.7,3.26,-0.3148,0.0376,0.8673,,1
263,262.2,0.107,0.497,4.18,9.35,0.1839,0.1079,0.3222,,0
264,633.4,0.987,1.666,-73.55,31.34,0.4068,0.3615,0.1577,,0
265,736.9,0.833,0.269,-6.57,5.06,0.1724,0.0584,0.7105,,1
266,433.3,-0.506,0.443,9.21,8.33,-0.2329,0.096,0.5749,,1
267,480.2,-1.361,0.683,13.92,12.85,0.3367,0.1483,0.2081,,0
268,51.0,-0.665,0.455,28.24,8.56,0.5027,0.0987,0.4783,,1
269,472.7,-1.251,0.461,35.54,8.67,0.1122,0.1,0.4284,,1
270,473.6,-0.97,0.489,12.73,9.2,-0.0017,0.1062,0.527,,1
271,188.0,-0.05,0.243,-22.62,4.57,-0.2865,0.0527,0.7189,,1
272,619.0,0.496,0.159,9.16,2.99,-0.092,0.0345,0.8687,,1
273,659.5,1.052,1.509,-77.29,28.39,0.3511,0.3275,0.2271,,0
274,612.6,0.498,0.139,5.98,2.61,-0.1409,0.0302,0.897,,1
275,796.1,0.341,0.363,5.22,6.83,0.1486,0.0788,0.7507,,1
276,540.5,0.696,0.309,3.23,5.81,-0.176,0.067,0.6177,,1
277,45.3,0.464,0.404,-14.63,7.6,-0.0057,0.0877,0.7542,,1
278,747.1,-0.607,0.4,5.35,7.53,-0.0932,0.0868,0.5831,,1
279,229.8,1.004,0.528,-19.0,9.92,-0.0917,0.1145,0.3096,,0
280,621.9,-0.534,0.561,-4.54,10.55,-0.4352,0.1217,0.1271,,0
281,43.9,-0.007,0.45,15.3,8.47,0.3278,0.0977,0.4102,,1
282,587.0,-0.15,0.193,28.03,3.63,0.0364,0.0419,0.8207,,1
283,806.0,-1.013,0.385,16.89,7.25,0.2376,0.0836,0.7249,,1
284,423.9,0.464,0.365,-7.32,6.86,0.2564,0.0791,0.5842,,1
285,129.9,-0.77,0.473,24.11,8.89,0.0589,0.1026,0.5191,,1
286,298.6,-0.171,0.45,14.88,8.47,0.0443,0.0977,0.4424,,1
287,644.3,0.549,0.352,12.41,6.62,0.2203,0.0764,0.5537,,1
288,483.8,-0.112,0.185,4.79,3.49,-0.2618,0.0402,0.8413,,1
289,58.0,1.419,0.682,-23.79,12.83,-0.109,0.148,0.0424,,0
290,120.0,1.048,0.611,11.38,11.49,-0.1513,0.1325,0.5036,,1
291,413.5,-0.182,0.169,-7.73,3.18,-0.2497,0.0367,0.8684,,1
292,649.6,1.183,1.54,-72.96,28.97,0.3455,0.3342,0.2167,,0
293,274.4,0.004,0.611,12.35,11.49,-0.1538,0.1325,0.7966,,1
294,486.6,-0.658,0.259,6.36,4.88,-0.0976,0.0563,0.6806,,1
295,763.0,-0.441,0.512,8.67,9.62,-0.021,0.111,0.4408,,1
296,161.8,-0.489,0.482,-6.18,9.07,-0.2964,0.1046,0.4533,,1
297,403.6,0.169,0.44,-1.04,8.27,-0.0283,0.0954,0.4276,,1
298,244.9,-0.046,0.318,-5.02,5.99,-0.0573,0.0691,0.8205,,1
299,391.4,0.215,0.42,-0.72,7.9,-0.1657,0.0911,0.5032,,1
300,576.5,0.582,0.649,20.52,12.21,-0.0115,0.1408,0.2396,,0
301,75.1,-0.34,0.445,-20.4,8.37,-0.1975,0.0966,0.337,,0
302,530.6,-0.792,0.651,28.85,12.24,-0.1313,0.1412,0.1505,,0
303,786.3,1.18,0.533,19.58,10.02,0.081,0.1155,0.332,,0
304,636.9,1.219,1.518,-75.78,28.56,0.2534,0.3294,0.2548,,0
305,628.7,0.254,0.485,9.77,9.12,-0.3602,0.1052,0.2495,,0
306,654.2,0.618,0.368,16.05,6.92,0.3433,0.0798,0.5327,,1
307,554.9,-0.444,0.599,1.39,11.27,0.0299,0.13,0.0433,,0
308,236.2,1.775,0.636,-23.34,11.96,0.0614,0.138,0.2144,,0
309,473.9,-0.064,0.279,-18.05,5.24,-0.3665,0.0604,0.6486,,1
310,772.9,1.443,0.609,9.13,11.46,-0.1993,0.1322,0.2956,,0
311,497.8,-0.228,0.363,3.44,6.83,-0.2961,0.0788,0.4955,,1
312,537.7,-0.568,0.524,-14.95,9.85,-0.1394,0.1137,0.4907,,1
313,565.4,0.163,0.282,8.64,5.31,-0.0723,0.0612,0.7485,,1
314,186.3,0.47,0.688,1.3,12.94,0.1208,0.1493,0.3633,,1
315,227.3,2.205,1.472,34.74,27.69,0.5889,0.3194,0.2019,,0
316,443.1,-0.448,0.151,0.92,2.84,-0.1262,0.0328,0.9071,,1
317,265.0,0.785,0.435,-22.2,8.19,0.2435,0.0945,0.4804,,1
318,708.3,1.357,0.458,-1.96,8.61,-0.1551,0.0993,0.3149,,0
319,367.1,-0.572,0.254,8.27,4.77,0.0916,0.055,0.8603,,1
320,803.4,-0.483,0.849,-27.8,15.98,-0.0981,0.1843,0.2798,,0
321,618.8,-0.162,0.126,6.55,2.36,-0.0759,0.0273,0.9222,,1
322,612.5,-0.162,0.126,6.55,2.37,-0.0759,0.0273,0.922,,1
323,272.7,2.546,0.676,-26.04,12.71,0.1744,0.1466,0.1704,,0
324,274.5,0.347,0.346,-5.7,6.51,0.0826,0.0751,0.7235,,1
325,271.2,-0.129,0.378,-6.79,7.11,0.2424,0.082,0.5262,,1
326,463.7,1.326,0.515,-13.89,9.69,-0.4742,0.1118,0.2135,,0
327,207.6,0.623,0.205,-4.64,3.85,0.0784,0.0444,0.8662,,1
328,626.2,-0.508,0.166,7.67,3.13,-0.0513,0.0361,0.8638,,1
329,423.4,0.331,0.196,-4.7,3.68,-0.1342,0.0424,0.8179,,1
330,488.3,-0.252,0.286,24.86,5.38,0.0164,0.0621,0.6454,,1
331,450.7,0.236,0.255,-2.27,4.8,-0.1433,0.0554,0.8901,,1
332,811.7,-0.081,0.19,10.69,3.58,-0.1441,0.0413,0.8214,,1
333,799.6,-0.652,0.434,19.54,8.16,0.2795,0.0941,0.7313,,1
334,631.6,-0.674,0.507,23.17,9.54,0.3506,0.11,0.2522,,0
335,566.7,0.086,0.186,4.0,3.5,-0.0618,0.0404,0.8236,,1
