idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
305,178.8,1.378,0.585,-50.7,10.88,0.1544,0.1274,0.2339,,0
306,408.8,1.216,0.641,16.04,11.93,0.5368,0.1397,0.0767,,0
307,242.6,-1.296,0.664,36.18,12.36,0.3433,0.1447,0.2272,,0
308,226.0,-0.665,0.742,36.28,13.82,0.4068,0.1618,0.17,,0
309,535.5,0.562,0.645,13.13,12.01,0.1598,0.1406,0.2548,,0
310,3.6,2.193,0.848,-44.47,15.78,0.5551,0.1847,0.2742,,0
311,21.7,0.555,0.794,-20.33,14.78,0.6247,0.1731,0.304,,0
312,214.5,1.428,0.611,-38.89,11.37,0.1606,0.1331,0.248,,0
313,519.8,1.381,0.496,39.0,9.23,0.3216,0.108,0.4487,,1
314,418.3,-0.099,0.633,26.67,11.78,0.6156,0.1379,0.2787,,0
315,655.2,-2.178,1.127,-72.6,20.97,-0.6998,0.2456,0.0664,,0
316,7.6,1.372,0.816,-48.89,15.2,0.3419,0.1779,0.1697,,0
317,175.1,0.007,0.372,17.97,6.93,0.6004,0.0812,0.5055,,1
318,416.7,3.15,0.905,-169.41,16.84,0.2378,0.1972,0.1795,,0
319,94.6,2.651,1.109,-37.49,20.65,0.1736,0.2418,0.2993,,0
320,9.5,0.957,0.843,-34.57,15.68,0.7215,0.1836,0.077,,0
321,506.9,-0.18,0.399,31.71,7.43,0.3522,0.087,0.4454,,1
322,313.2,0.476,0.589,36.35,10.96,0.3821,0.1283,0.4831,,1
323,285.3,0.258,0.428,30.98,7.96,0.2366,0.0932,0.4968,,1
324,513.9,-0.924,0.505,26.38,9.39,0.2128,0.11,0.1395,,0
325,252.1,-1.625,0.537,30.8,9.99,0.3797,0.1169,0.4143,,1
326,212.0,1.845,0.55,-50.92,10.25,0.3717,0.12,0.3126,,0
327,139.5,-1.036,0.949,-31.28,17.67,0.0585,0.2069,0.1256,,0
328,336.2,-0.785,1.022,-75.79,19.03,-0.7276,0.2228,0.106,,0
